Id,Year,New Or Old,Name,Address,Production Origin,Color,Fuel,Car Gearbox,Used (kilomet),Price
4403691,2016,Xe cũ,"Honda CRV 2.4 AT - TG",Hà Nội,Xe lắp ráp trong nước,màu nâu,"máy xăng 2.4 L",số tự động,68647,739 Triệu
4406205,2019,Xe cũ,"Kia Cerato 1.6 AT Deluxe",Tiền Giang,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.6 L",số tự động,58000,520 Triệu
4329637,2022,Xe mới,"Lamborghini Urus 4.0 V8",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 4.0 L",số tự động,0,23 Tỷ 888 Triệu
4385353,2021,Xe cũ,"Ford Ranger Wildtrak 2.0L 4x4 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy dầu 2.0 L",số tự động,10000,935 Triệu
4375052,2015,Xe cũ,"Mercedes Benz C class C250 Exclusive",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,45000,999 Triệu
4391341,2022,Xe mới,"Ford Ranger Raptor 2.0L 4x4 AT",Hà Nội,Xe nhập khẩu,màu xám,"máy dầu 2.0 L",số tự động,0,1 Tỷ 172 Triệu
4408703,2016,Xe cũ,"Volvo XC90 T6 Inscription",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.0 L",số tự động,127000,2 Tỷ 695 Triệu
4400938,2017,Xe cũ,"Mercedes Benz E class E200",TP HCM,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,40000,1 Tỷ 539 Triệu
4024480,2021,Xe cũ,"Mercedes Benz G class G63 AMG",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 4.0 L",số tự động,129000,12 Tỷ 980 Triệu
4397033,2021,Xe cũ,"Ford Everest Titanium 2.0L 4x4 AT",Hà Nội,Xe nhập khẩu,màu đen,"máy dầu 2.0 L",số tự động,8585,1 Tỷ 439 Triệu
4254561,2022,Xe mới,"Ford Ranger XLS 2.2L 4x2 AT",TP HCM,Xe lắp ráp trong nước,màu bạc,"máy dầu 2.2 L",số tự động,0,662 Triệu
4296925,2022,Xe mới,"Toyota Prado VX 2.7L",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.7 L",số tự động,0,2 Tỷ 588 Triệu
3855768,2022,Xe mới,"Volvo XC90 T8 Recharge",Hà Nội,Xe nhập khẩu,màu trắng,"xe hybrid 2.0 L",số tự động,0,4 Tỷ 490 Triệu
4318095,2022,Xe mới,"VinFast Lux A 2.0 Tiêu chuẩn",TP HCM,Xe lắp ráp trong nước,màu ghi,"máy xăng 2.0 L",số tự động,0,592 Triệu
4020934,2022,Xe mới,"Kia Soluto 1.4 AT Deluxe",TP HCM,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.4 L",số tự động,0,444 Triệu
4409457,2021,Xe cũ,"Hyundai SantaFe Cao cấp 2.2L HTRAC",Hà Nội,Xe lắp ráp trong nước,màu xanh,"máy dầu 2.2 L",số tự động,10668,1 Tỷ 499 Triệu
4051369,2021,Xe mới,"Nissan Almera EL 1.0 CVT",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 1.0 L",số tự động,0,523 Triệu
4205248,2022,Xe mới,"Toyota Fortuner 2.4G 4x2 AT",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.4 L",số tự động,0,1 Tỷ 107 Triệu
4405878,2021,Xe cũ,"Kia Sorento Signature 2.2 AT AWD",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy dầu 2.2 L",số tự động,21000,1 Tỷ 269 Triệu
4382458,2013,Xe cũ,"Ford Fiesta S 1.6 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.6 L",số tự động,70000,275 Triệu
4317695,2017,Xe cũ,"Porsche Panamera 4S",TP HCM,Xe nhập khẩu,màu đen,"máy xăng 2.9 L",số tự động,16000,5 Tỷ 250 Triệu
4117914,2021,Xe mới,"Audi Q7 45 TFSI Quattro",Hà Nội,Xe nhập khẩu,màu nâu,"máy xăng 2.0 L",số tự động,0,3 Tỷ 950 Triệu
4304872,2022,Xe mới,"Lamborghini Huracan EVO",TP HCM,Xe nhập khẩu,màu cam,"máy xăng 6.6 L",số tự động,0,22 Tỷ 500 Triệu
4387597,2016,Xe cũ,"BMW 3 Series 320i",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 2.0 L",số tự động,20000,895 Triệu
4073105,2021,Xe mới,"Volkswagen Teramont 2.0 AT",Hà Nội,Xe nhập khẩu,màu xanh,"máy xăng 2.0 L",số tự động,0,2 Tỷ 349 Triệu
4375778,2019,Xe cũ,"Lexus ES 250",Hà Nội,Xe nhập khẩu,màu cát,"máy xăng 2.5 L",số tự động,30000,2 Tỷ 370 Triệu
4248452,2016,Xe cũ,"Ford Ranger Wildtrak 3.2L 4x4 AT",Hà Nội,Xe nhập khẩu,màu đỏ,"máy dầu 3.2 L",số tự động,80000,715 Triệu
4392859,2019,Xe cũ,"Hyundai Elantra Sport 1.6 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.6 L",số tự động,20000,620 Triệu
4406228,2017,Xe cũ,"Toyota Fortuner 2.4G 4x2 MT",TP HCM,Xe nhập khẩu,màu đen,"máy dầu 2.4 L",số tay,93000,860 Triệu
4401007,2022,Xe mới,"Ford Ranger XLS 2.2L 4x2 AT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy dầu 2.2 L",số tự động,0,632 Triệu
4364886,2018,Xe cũ,"Hyundai Tucson 2.0 ATH",TP HCM,Xe lắp ráp trong nước,màu nâu,"máy xăng 2.0 L",số tự động,77000,758 Triệu
4374817,2015,Xe cũ,"Infiniti QX 80 5.6 AWD",Hải Dương,Xe nhập khẩu,màu đỏ,"máy xăng 5.6 L",số tự động,79000,3 Tỷ 300 Triệu
4406252,2019,Xe cũ,"Hyundai SantaFe 2.2L HTRAC",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy dầu 2.2 L",số tự động,32000,1 Tỷ 130 Triệu
4332242,2009,Xe cũ,"Kia Sportage TLX",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.0 L",số tự động,90000,310 Triệu
4356544,2016,Xe cũ,"Hyundai Tucson 2.0 ATH",Hà Nội,Xe nhập khẩu,màu nâu,"máy xăng 2.0 L",số tự động,55000,725 Triệu
4175763,2022,Xe mới,"Peugeot 3008 GT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.6 L",số tự động,0,1 Tỷ 229 Triệu
3819454,2022,Xe mới,"Hyundai SantaFe Tiêu chuẩn 2.2L",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.2 L",số tự động,0,1 Tỷ 130 Triệu
4386382,2015,Xe cũ,"Mercedes Benz C class C300 AMG",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,60000,1 Tỷ 19 Triệu
4405892,2020,Xe cũ,"Mercedes Benz C class C180",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,10000,1 Tỷ 269 Triệu
4379635,2016,Xe cũ,"Suzuki Swift 1.4 AT",Thái Nguyên,Xe lắp ráp trong nước,màu xanh,"máy xăng 1.4 L",số tự động,50000,385 Triệu
4405986,2019,Xe cũ,"Ford Ranger XLS 2.2L 4x2 AT",TP HCM,Xe nhập khẩu,màu trắng,"máy dầu 2.2 L",số tự động,67000,716 Triệu
4185684,2022,Xe mới,"Ford Explorer Limited 2.3L EcoBoost",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.3 L",số tự động,0,2 Tỷ 360 Triệu
3798155,2017,Xe cũ,"Lexus ES 250",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.5 L",số tự động,39000,1 Tỷ 860 Triệu
4354288,2015,Xe cũ,"Kia Optima 2.0 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,80000,596 Triệu
3904604,2022,Xe mới,"VinFast Lux A 2.0 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu xám,"máy xăng 2.0 L",số tự động,0,615 Triệu
4374277,2022,Xe mới,"Ford Everest Titanium 2.0L 4x4 AT",TP HCM,Xe nhập khẩu,màu xanh,"máy dầu 2.0 L",số tự động,0,1 Tỷ 352 Triệu
4332214,2022,Xe mới,"Mitsubishi Xpander 1.5 MT",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tay,0,530 Triệu
4362645,2019,Xe cũ,"Mazda 3 1.5L Luxury",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 1.5 L",số tự động,28000,575 Triệu
4401076,2020,Xe cũ,"Mercedes Benz E class E200",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,30000,1 Tỷ 730 Triệu
4403964,2019,Xe cũ,"Kia Cerato 2.0 AT Premium",Hải Dương,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,45000,609 Triệu
4378877,2014,Xe cũ,"LandRover Range Rover Evoque Dynamic",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.0 L",số tự động,60000,1 Tỷ 290 Triệu
4033606,2015,Xe cũ,"Chevrolet Spark LTZ 1.0 AT Zest",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.0 L",số tự động,35000,245 Triệu
4390374,2020,Xe cũ,"Lexus RX 350L",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 3.5 L",số tự động,16000,4 Tỷ 350 Triệu
3701835,2022,Xe mới,"Mercedes Benz C class C180 AMG",TP HCM,Xe lắp ráp trong nước,màu đen,"máy xăng 1.5 L",số tự động,0,1 Tỷ 499 Triệu
4367349,2022,Xe cũ,"Mercedes Benz G class G63 AMG",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 4.0 L",số tự động,4000,13 Tỷ 800 Triệu
4407299,2019,Xe cũ,"Toyota Corolla altis 1.8G AT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 1.8 L",số tự động,22689,655 Triệu
4320949,2017,Xe cũ,"Mini Cooper Clubman S",Hà Nội,Xe nhập khẩu,màu xanh,"máy xăng 2.0 L",số tự động,14000,1 Tỷ 479 Triệu
2986873,2022,Xe mới,"Toyota Fortuner 2.4G 4x2 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.4 L",số tự động,0,1 Tỷ 80 Triệu
4295922,2018,Xe cũ,"Toyota Camry 2.0E",TP HCM,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,35000,852 Triệu
4300203,2020,Xe cũ,"Toyota Camry 2.5Q",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.5 L",số tự động,15000,1 Tỷ 235 Triệu
4376837,2020,Xe cũ,"BMW X4 xDrive20i M Sport",Hà Nội,Xe nhập khẩu,màu xanh,"máy xăng 2.0 L",số tự động,14000,2 Tỷ 850 Triệu
2545268,2022,Xe mới,"Hyundai SantaFe Cao cấp 2.5L HTRAC",TP HCM,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.5 L",số tự động,0,1 Tỷ 240 Triệu
4407195,2018,Xe cũ,"Lexus LX 570 Super Sport",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 5.7 L",số tự động,50000,8 Tỷ 480 Triệu
4316851,2015,Xe cũ,"Mercedes Benz A class A250 Sport AMG",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,22000,900 Triệu
3251325,2021,Xe mới,"Mitsubishi Xpander 1.5 AT",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 1.5 L",số tự động,0,630 Triệu
4377905,2013,Xe cũ,"Lexus LX 570",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 5.7 L",số tự động,60000,3 Tỷ 450 Triệu
4271465,2022,Xe mới,"LandRover Range Rover Autobiography LWB 3.0 I6 P400 AWD",Hà Nội,Xe nhập khẩu,màu nâu,"máy xăng 3.0 L",số tự động,0,11 Tỷ 600 Triệu
4369012,2021,Xe cũ,"Toyota Camry 2.0G",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.0 L",số tự động,60000,1 Tỷ 59 Triệu
4375162,2016,Xe cũ,"Mazda CX5 2.5 AT AWD",Hà Nội,Xe lắp ráp trong nước,màu xám,"máy xăng 2.5 L",số tự động,96000,680 Triệu
4354033,2022,Xe mới,"Ford Ranger Raptor 2.0L 4x4 AT",Hà Nội,Xe nhập khẩu,màu đen,"máy dầu 2.0 L",số tự động,0,1 Tỷ 202 Triệu
4189944,2022,Xe mới,"Hyundai Tucson 2.0 AT Đặc biệt",TP HCM,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,0,925 Triệu
4356145,2020,Xe mới,"Maserati Ghibli GranLusso 3.0 V6",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 3.0 L",số tự động,0,5 Tỷ 399 Triệu
4293204,2019,Xe cũ,"Kia Cerato 1.6 AT Luxury",Hải Dương,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.6 L",số tự động,40000,586 Triệu
4289130,2022,Xe mới,"Ford Ranger XLS 2.2L 4x2 AT",TP HCM,Xe lắp ráp trong nước,màu đen,"máy dầu 2.2 L",số tự động,0,662 Triệu
3688749,2016,Xe cũ,"BMW 5 Series 528i GT",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.0 L",số tự động,50000,1 Tỷ 450 Triệu
4344787,2022,Xe mới,"Kia Carnival Luxury 2.2D",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.2 L",số tự động,0,1 Tỷ 199 Triệu
4270034,2016,Xe cũ,"Mercedes Benz C class C300 AMG",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,50000,1 Tỷ 150 Triệu
4322339,2022,Xe mới,"Ford Transit Tiêu chuẩn",TP HCM,Xe lắp ráp trong nước,màu ghi,"máy dầu 2.2 L",số tay,0,845 Triệu
2828418,2022,Xe mới,"Ford Everest Titanium 2.0L 4x2 AT",Hà Nội,Xe nhập khẩu,màu xanh,"máy dầu 2.0 L",số tự động,0,1 Tỷ 158 Triệu
4229093,2022,Xe mới,"Ford Ranger XLS 2.2L 4x2 AT",TP HCM,Xe lắp ráp trong nước,màu đen,"máy dầu 2.2 L",số tự động,0,662 Triệu
4410488,2016,Xe cũ,"Mercedes Benz S class S500L",TP HCM,Xe nhập khẩu,màu đen,"máy xăng 4.7 L",số tự động,39000,2 Tỷ 850 Triệu
4404797,2010,Xe cũ,"Toyota Camry LE 2.5",TP HCM,Xe nhập khẩu,màu đen,"máy xăng 2.5 L",số tự động,99000,635 Triệu
4318065,2022,Xe mới,"VinFast Fadil Tiêu chuẩn 1.4 AT",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.4 L",số tự động,0,342 Triệu
4323869,2013,Xe cũ,"Hyundai SantaFe 2.4L",Hà Nội,Xe nhập khẩu,màu bạc,"máy xăng 2.4 L",số tự động,80000,630 Triệu
4409028,2012,Xe cũ,"BMW 3 Series 320i",Hà Nội,Xe nhập khẩu,màu nâu,"máy xăng 2.0 L",số tự động,90000,599 Triệu
4314926,2022,Xe mới,"Mazda CX5 2.0 DELUXE",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng",số tự động,0,839 Triệu
4386816,2015,Xe cũ,"Toyota Fortuner TRD Sportivo 4x2 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.7 L",số tự động,78000,645 Triệu
4393818,2015,Xe cũ,"Mercedes Benz C class C250 Exclusive",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,50000,980 Triệu
4356665,2015,Xe cũ,"LandRover Range Rover Sport HSE",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 3.0 L",số tự động,48000,2 Tỷ 520 Triệu
4409201,2019,Xe cũ,"Ford Everest Titanium 2.0L 4x4 AT",Đồng Nai,Xe nhập khẩu,màu trắng,"máy dầu 2.0 L",số tự động,56000,1 Tỷ 238 Triệu
4259343,2011,Xe cũ,"BMW X5 xDrive35i",TP HCM,Xe nhập khẩu,màu xám,"máy xăng 3.0 L",số tự động,91000,1 Tỷ 50 Triệu
3797435,2021,Xe mới,"Honda CRV G",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 1.5 L",số tự động,0,958 Triệu
4371419,2016,Xe cũ,"LandRover Range Rover SV Autobiography LWB 5.0",Hà Nội,Xe nhập khẩu,màu xám,"máy xăng 5.0 L",số tự động,30000,7 Tỷ 650 Triệu
4400599,2018,Xe cũ,"Toyota Camry 2.0E",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,30000,819 Triệu
4321870,2018,Xe cũ,"BMW 7 Series 730Li",Hà Nội,Xe nhập khẩu,màu xanh,"máy xăng 2.0 L",số tự động,45000,3 Tỷ 380 Triệu
4410013,2020,Xe cũ,"Mercedes Benz GLC 300 4Matic",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,36000,2 Tỷ 369 Triệu
4401079,2022,Xe mới,"Ford Everest Titanium 2.0L 4x2 AT",Hà Nội,Xe nhập khẩu,màu xanh,"máy dầu 2.0 L",số tự động,0,1 Tỷ 151 Triệu
4343867,2022,Xe mới,"Toyota Corolla Cross 1.8G",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 1.8 L",số tự động,0,746 Triệu
4375481,2022,Xe mới,"Toyota Corolla altis 1.8V",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 1.8 L",số tự động,0,750 Triệu
4355838,2020,Xe cũ,"Mercedes Benz GLC 300 4Matic",Hà Nam,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,35000,2 Tỷ 380 Triệu
4306746,2022,Xe mới,"Peugeot 5008 GT 1.6 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.6 L",số tự động,0,1 Tỷ 319 Triệu
4405732,2011,Xe cũ,"Audi A4 2.0T Quattro",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,56789,420 Triệu
4299574,2020,Xe cũ,"Mercedes Benz C class C180",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,14574,1 Tỷ 255 Triệu
4391084,2019,Xe cũ,"Ford Ranger XLS 2.2L 4x2 AT",TP HCM,Xe nhập khẩu,màu ghi,"máy dầu 2.2 L",số tự động,25500,679 Triệu
4397835,2016,Xe cũ,"Lexus LX 570",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 5.7 L",số tự động,88000,6 Tỷ 350 Triệu
4342172,2020,Xe cũ,"Mazda 3 1.5L Luxury",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,20000,680 Triệu
4389495,2018,Xe cũ,"Mazda 6 2.0L Premium",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,45000,699 Triệu
4169769,2020,Xe cũ,"Mitsubishi Xpander 1.5 MT",Vĩnh Phúc,Xe nhập khẩu,màu bạc,"máy xăng 1.5 L",số tay,30000,485 Triệu
4367057,2016,Xe cũ,"Kia K3 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu nâu,"máy xăng 2.0 L",số tự động,70000,465 Triệu
4391491,2019,Xe cũ,"Ford Ranger Wildtrak 2.0L 4x4 AT",Hà Nội,Xe nhập khẩu,màu cam,"máy dầu 2.0 L",số tự động,16789,860 Triệu
4401399,2016,Xe cũ,"Ford Ranger Wildtrak 3.2L 4x4 AT",TP HCM,Xe nhập khẩu,màu cam,"máy dầu 3.2 L",số tự động,38000,779 Triệu
4333881,2016,Xe cũ,"Nissan X trail 2.0 SL 2WD",Hà Nội,Xe lắp ráp trong nước,màu bạc,"máy xăng 2.0 L",số tự động,68000,639 Triệu
4254806,2015,Xe cũ,"Toyota 4 Runner Limited",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 4.0 L",số tự động,46000,2 Tỷ 500 Triệu
4303515,2016,Xe cũ,"Bentley Mulsanne Speed",Hà Nội,Xe nhập khẩu,màu xanh,"máy xăng 6.8 L",số tự động,30000,14 Tỷ 500 Triệu
4347977,2015,Xe cũ,"Rolls Royce Ghost Series II",Hà Nội,Xe nhập khẩu,màu xanh,"máy xăng 6.6 L",số tự động,16000,18 Tỷ 500 Triệu
3963817,2022,Xe mới,"Hyundai i10 1.2 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.25 L",số tự động,0,415 Triệu
4318926,2022,Xe mới,"Ford Ranger Wildtrak 2.0L 4x4 AT",TP HCM,Xe lắp ráp trong nước,màu bạc,"máy dầu 2.0 L",số tự động,0,937 Triệu
3904554,2022,Xe mới,"VinFast Fadil 1.4 AT Plus",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.4 L",số tự động,0,383 Triệu
4034471,2021,Xe mới,"Lexus RX 350",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 3.5 L",số tự động,0,4 Tỷ 190 Triệu
4376917,2019,Xe cũ,"Mazda BT50 Deluxe 2.2L 4x2 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy dầu 2.2 L",số tự động,40000,605 Triệu
4385964,2016,Xe cũ,"Mercedes Benz E class E200",Hà Nội,Xe lắp ráp trong nước,màu xanh,"máy xăng 2.0 L",số tự động,45000,1 Tỷ 395 Triệu
4185900,2022,Xe mới,"Mazda 3 1.5L Luxury",An Giang,Xe lắp ráp trong nước,màu xanh,"máy xăng 1.5 L",số tự động,0,719 Triệu
3688359,2022,Xe mới,"VinFast Lux SA 2.0 Tiêu chuẩn",TP HCM,Xe lắp ráp trong nước,màu xanh,"máy xăng 2.0 L",số tự động,0,1 Tỷ 26 Triệu
4271828,2022,Xe mới,"Toyota Innova E 2.0 MT",TP HCM,Xe lắp ráp trong nước,màu nâu,"máy xăng 2.0 L",số tay,0,730 Triệu
3898870,2022,Xe mới,"BMW X5 xDrive40i xLine",TP HCM,Xe nhập khẩu,màu xanh,"máy xăng 3.0 L",số tự động,0,4 Tỷ 239 Triệu
4366577,2020,Xe cũ,"Toyota Camry 2.5Q",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.5 L",số tự động,26000,1 Tỷ 265 Triệu
4368203,2009,Xe cũ,"Mercedes Benz E class E250",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 1.8 L",số tự động,120000,505 Triệu
4404857,2015,Xe cũ,"Toyota Corolla altis 1.8G AT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 1.8 L",số tự động,80000,548 Triệu
4401203,2022,Xe mới,"Mitsubishi Outlander Premium 2.0 CVT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,0,912 Triệu
4383542,2020,Xe cũ,"Toyota Hilux 2.4L 4x2 AT",Hà Nội,Xe nhập khẩu,màu đen,"máy dầu 2.4 L",số tự động,21000,745 Triệu
4373473,2022,Xe mới,"VinFast Lux A 2.0 Nâng cao",TP HCM,Xe lắp ráp trong nước,màu nâu,"máy xăng 2.0 L",số tự động,0,948 Triệu
4258603,2022,Xe mới,"Hongqi E-HS9 Flagship",Hải Phòng,Xe nhập khẩu,màu bạc,"xe điện",số tự động,0,3 Tỷ 688 Triệu
4051976,2022,Xe mới,"Suzuki Super Carry Truck 1.0 MT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.0 L",số tay,0,220 Triệu
4263911,2020,Xe cũ,"Mazda CX5 2.0 Premium",Hà Nội,Xe lắp ráp trong nước,màu xám,"máy xăng 2.0 L",số tự động,19000,879 Triệu
4357673,2016,Xe cũ,"Mercedes Benz E class E250",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,45000,1 Tỷ 589 Triệu
4370368,2019,Xe cũ,"Mercedes Benz E class E200",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,30000,1 Tỷ 770 Triệu
4402256,2015,Xe cũ,"Mazda 3 1.5 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,60000,525 Triệu
4386348,2017,Xe cũ,"Toyota Camry 2.5Q",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.5 L",số tự động,66666,860 Triệu
4406555,2013,Xe cũ,"Toyota Fortuner 2.7V 4x2 AT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.7 L",số tự động,80000,529 Triệu
4274316,2017,Xe cũ,"Mercedes Benz C class C300 AMG",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,40000,1 Tỷ 349 Triệu
3182857,2022,Xe mới,"Ford Ranger Limited 2.0L 4x4 AT",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.0 L",số tự động,0,811 Triệu
4383701,2018,Xe cũ,"Mercedes Benz GLC 300 4Matic",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,32000,1 Tỷ 759 Triệu
4387832,2010,Xe cũ,"Mercedes Benz E class E250",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 1.8 L",số tự động,97900,499 Triệu
4256941,2009,Xe cũ,"Lexus RX 350 AWD",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 3.5 L",số tự động,80000,1 Tỷ 150 Triệu
4393425,2010,Xe cũ,"Toyota Prado TXL 2.7L",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.7 L",số tự động,11000,899 Triệu
4388514,2009,Xe cũ,"Lexus GX 470",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 4.7 L",số tự động,14000,1 Tỷ 250 Triệu
3472756,2022,Xe mới,"Ford Ranger Limited 2.0L 4x4 AT",Bà Rịa Vũng Tàu,Xe lắp ráp trong nước,màu xanh,"máy dầu 2.0 L",số tự động,0,811 Triệu
