Title,Sub-category,Category,Author,Seller Name,Current Price,Origin Price,Review Rating,Sales,Publisher,Paper Size,Cover Type,Num Pages
Sài Gòn Gia Định: Ký Ức Lịch Sử - Văn Hoá (Tái Bản 2019),Lịch Sử Việt Nam,Sách Lịch sử,"Huỳnh Ngọc Trảng, Hùynh Ngọc Trảng",Nhà sách Fahasa,112.000 ₫,140.000 ₫,5,27,Công ty phát hành NXB Tổng Hợp TPHCM,16 x 24 cm, Bìa mềm,404
Những Người Thầy Trong Sử Việt - Tập 1,Lịch Sử Việt Nam,Sách Lịch sử,Nhiều Tác Giả,Muki,67.150 ₫,79.000 ₫,5,8,Công ty phát hành Nhà Xuất Bản Kim Đồng,20.5 x 14.5, Bìa mềm,320
"Súng, Vi Trùng Và Thép: Định Mệnh Của Các Xã Hội Loài Người (Tái Bản 2021)",Lịch Sử Thế Giới,Sách Lịch sử,jared diamond,BestBooks Store,239.200 ₫,299.000 ₫,5,8, Nhà Xuất Bản Thế Giới, 16 x 24 cm, Bìa mềm,676
Lịch Sử Việt Nam Bằng Tranh: Nhà Trần Suy Vong - Tập 27 (Tái Bản 2017),Lịch Sử Việt Nam,Sách Lịch sử,"Trần Bạch Đằng, Nguyễn Quang Vinh, Trần Văn Nam",Tiki Trading,25.000 ₫,30.000 ₫,4.8,254,Công ty phát hành NXB Trẻ, 14 x 20 cm, Bìa mềm,104
Chơi Đến Cùng - Tình Báo Mỹ Trong Kỷ Nguyên Khủng Bố (Sách Tham Khảo),Lịch Sử Thế Giới,Sách Lịch sử,Michael V. Hayden,Tiki Trading,242.730 ₫,279.000 ₫,5,18, Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật, 14 x 20 cm, Bìa mềm,640
"Lịch Sử Văn Minh Thế Giới - Phần XI - Văn Minh Thời Đại Napoléon - Tập 3 : ""Văn Minh Anh Quốc"" (Vol XI-B3 - Britain: 1789–1812)",Lịch Sử Thế Giới,Sách Lịch sử,"Ariel Durant, Will",Nhà sách Fahasa,168.500 ₫,195.000 ₫,4.9,49, Nhà Xuất Bản Khoa Học Xã Hội, 14 x 22 cm, Bìa cứng,500
Lịch Sử Việt Nam Bằng Tranh Tập 47: Họ Trịnh Trên Đường Suy Vong (Tái Bản),Lịch Sử Việt Nam,Sách Lịch sử,Trần Bạch Đằng,Tiki Trading,25.400 ₫,30.000 ₫,4.8,136,Công ty phát hành NXB Trẻ, 16 x 24 cm, Bìa mềm,100
Lịch Sử Việt Nam Bằng Tranh 49: Chúa Tiên Nguyễn Hoàng (Tái Bản),Lịch Sử Việt Nam,Sách Lịch sử,Trần Bạch Đằng (chủ biên),Tiki Trading,25.400 ₫,30.000 ₫,5,205,Công ty phát hành NXB Trẻ, 14.5 x 20.5 cm, Bìa mềm,100
Bác Hồ Với Công Việc Văn Phòng,Lịch Sử Việt Nam,Sách Lịch sử,Nghiêm Kỳ Hồng,Tiki Trading,59.500 ₫,75.000 ₫,4.5,35,Công ty phát hành NXB Tổng Hợp, 14.5 x 20.5, Bìa mềm,232
Craft Villages In Northern Việt Nam (Làng Nghề Thủ Công Ở Miền Bắc Việt Nam),Lịch Sử Việt Nam,Sách Lịch sử,Trương Minh Hằng,Nhà sách Fahasa,237.500 ₫,250.000 ₫,5,3,Công ty phát hành Nhà sách Lao Động, 19 x 27 cm, Bìa mềm,148
90 Năm Lịch Sử Vẻ Vang Của Đảng Cộng Sản Việt Nam,Lịch Sử Việt Nam,Sách Lịch sử,Vũ Thiên Bình,Tiki Trading,278.050 ₫,415.000 ₫,5,8, Nhà Xuất Bản Lao Động, 19 x 27 cm, Bìa cứng,400
Hương Ước Làng Công Giáo Vùng Đồng Bằng Sông Hồng - Lịch Sử Và Hiện Tại,Lịch Sử Việt Nam,Sách Lịch sử,Nguyễn Thị Quế Hương,MaiHaBooks,178.000 ₫,259.000 ₫,4,11, Nhà Xuất Bản Khoa Học Xã Hội, 16 x 24 cm, Bìa mềm,415
Sử Ta - Chuyện Xưa Kể Lại Tập 2 (Tái Bản 2018),Lịch Sử Việt Nam,Sách Lịch sử,Nguyễn Huy Thắng – Nguyễn Như Mai – Nguyễn Quốc Tín,Nhà sách Fahasa,76.000 ₫,80.000 ₫,4.8,16,Công ty phát hành NXB Kim Đồng, 16 x 24 cm, Bìa mềm,356
Những Sự Kiện Lớn Trong Lịch Sử Hoa Kỳ,Lịch Sử Thế Giới,Sách Lịch sử,"Pam Cornelison, Ted Yanak",Nhà sách Fahasa,114.000 ₫,120.000 ₫,2,3,Công ty phát hành VanLangBooks, 16 x 24 cm, Bìa cứng,648
Nữ Tướng Bùi Thị Xuân,Lịch Sử Việt Nam,Sách Lịch sử,Vũ Ngọc Khánh,VIETNAMBOOK,30.000 ₫,50.000 ₫,4.2,148,Công ty phát hành Công Ty Cổ Phần Tri thức Văn Hóa Sách Việt Nam, 13 x 20.5 cm, Bìa mềm,144
Alexander Hamilton,Lịch Sử Thế Giới,Sách Lịch sử,Nguyễn Cảnh Bình,Sống Official,83.300 ₫,119.000 ₫,5,3, Nhà Xuất Bản Thế Giới, 13 x 20.5 cm, Bìa mềm,252
Thần Kỳ Kinh Tế Tây Đức (Giai Đoạn 1949-1969) Lịch Sử - Lý Thuyết - Chính Sách,Lịch Sử Thế Giới,Sách Lịch sử,Tôn Thất Thông,Nhà sách Fahasa,176.500 ₫,198.000 ₫,5,6,Công ty phát hành Phương Nam Book, 16 x 24 cm, Bìa mềm,525
Thoại Ngọc Hầu Và Những Cuộc Khai Phá Miền Hậu Giang,Lịch Sử Việt Nam,Sách Lịch sử,Nguyễn Văn Hầu,Nhà sách Fahasa,91.200 ₫,120.000 ₫,4.9,18, Nhà Xuất Bản Khoa Học Xã Hội,20.5 x 14.5, Bìa mềm,364
Lược Khảo Văn Học II – Ngôn Ngữ Văn Chương Và Kịch,Lịch Sử Việt Nam,Sách Lịch sử,Nguyễn Văn Trung,Tiki Trading,79.500 ₫,100.000 ₫,4.6,202,Công ty phát hành NXB Tổng Hợp, 16 x 24 cm, Bìa mềm,260
Lịch Sử Việt Nam Bằng Tranh: Đại Việt Dưới Thời Lý Nhân Tông - Tập 19 (Tái bản 2017),Lịch Sử Việt Nam,Sách Lịch sử,"Trần Bạch Đằng, Nguyễn Quang Vinh, Trần Văn Nam",Tiki Trading,25.400 ₫,30.000 ₫,4.7,247,Công ty phát hành NXB Trẻ, 14 x 20 cm, Bìa mềm,96
Đầm Lầy - Kiến Tạo Quốc Gia Và Tự Nhiên Vùng Đồng Bằng Sông Cửu Long,Lịch Sử Việt Nam,Sách Lịch sử,David Biggs,Nhà sách Fahasa,188.000 ₫,235.000 ₫,4.2,109,Công ty phát hành NXB Hồng Đức,16 x 24 cm, Bìa mềm,410
Cuộc Phiêu Lưu Của Marie Đệ Nhất - Quốc Vương Xứ Sedang,Lịch Sử Việt Nam,Sách Lịch sử,Lê Nguyễn,Tiki Trading,67.500 ₫,85.000 ₫,4.5,172,Công ty phát hành NXB Tổng Hợp, 14 x 22 cm, Bìa mềm,248
Chiến Dịch Trị - Thiên 1972,Lịch Sử Việt Nam,Sách Lịch sử,Nguyễn Quang Bắc,Tiki Trading,206.000 ₫,280.000 ₫,5,1, Nhà Xuất Bản Phụ Nữ Việt Nam, 15.5 x 23.5cm, Bìa mềm,612
Kể Chuyện Các Vị Vua Hiền,Lịch Sử Việt Nam,Sách Lịch sử,"Nguyễn Việt Hà, Bùi Việt Thanh, Thành Nam",Nhà sách Fahasa,76.000 ₫,80.000 ₫,5,3,Công ty phát hành Nhà Xuất Bản Kim Đồng, 14.5 x 20.5 cm, Bìa mềm,156
Lịch Sử Việt Nam Bằng Tranh Tập 28: Hồ Quý Ly Vị Vua Nhiều Cải Cách (Tái Bản),Lịch Sử Việt Nam,Sách Lịch sử,Trần Bạch Đằng,Tiki Trading,25.400 ₫,30.000 ₫,5,302,Công ty phát hành NXB Trẻ, 14 x 20cm, Bìa mềm,76
Đô Thị Sài Gòn Thành Phố Hồ Chí Minh Khảo Cổ Học Và Bảo Tồn Di Sản,Lịch Sử Việt Nam,Sách Lịch sử,Nguyễn Thị Hậu,Nhà sách Fahasa,80.750 ₫,85.000 ₫,5,15,Công ty phát hành NXB Tổng Hợp, 16x 24 cm, Bìa mềm,264
Trần Triều Đôi điều tản mạn,Lịch Sử Việt Nam,Sách Lịch sử,Lê Thái Dũng,Nhà sách Fahasa,60.800 ₫,76.000 ₫,4.8,22, Nhà Xuất Bản Dân Trí, 14 x 20cm, Bìa mềm,220
Quan Hệ Việt Nam - Ấn Độ Từ Đầu Thế Kỷ XXI Đến Nay,Lịch Sử Việt Nam,Sách Lịch sử,TS Đỗ Thanh Hà,Nhà sách Fahasa,108.000 ₫,135.000 ₫,5,6, Nhà Xuất Bản Văn Hóa Văn Nghệ, 14 x 20cm, Bìa mềm,310
Giai Thoại Phan Bội Châu,Lịch Sử Việt Nam,Sách Lịch sử,Chương Thâu,VIETNAMBOOK,48.000 ₫,80.000 ₫,5,93,Công ty phát hành Công Ty Cổ Phần Tri thức Văn Hóa Sách Việt Nam, 13 x 20.5 cm, Bìa mềm,276
Tìm Hiểu Lịch Sử Đảng Cộng Sản Việt Nam,Lịch Sử Việt Nam,Sách Lịch sử,Nguyễn Hòa,Nhà Sách Lao Động,220.000 ₫,240.000 ₫,3.7,28,Công ty phát hành Nhà sách Lao Động, 20 x 28 cm, Bìa cứng,482
Việt Nam Đất Nước Con Người : Những Thám Hoa Đặt Biệt Trong Lịch Sử Việt Nam,Lịch Sử Việt Nam,Sách Lịch sử,Lê Thái Dũng,Nhà sách Fahasa,54.400 ₫,68.000 ₫,1,34,Công ty phát hành Nhà sách Đống Đa, 14 x 20cm, Bìa mềm,150
Hoa Một Mùa,Lịch Sử Việt Nam,Sách Lịch sử,Nguyễn Nhược Pháp,Nhà sách Fahasa,114.000 ₫,120.000 ₫,5,10,Công ty phát hành Phụ Nữ, 14 x 20cm, Bìa mềm,364
Kinh Nghiệm Tổ Chức Quản Lý Nông Thôn Việt Nam Trong Lịch Sử,Lịch Sử Việt Nam,Sách Lịch sử,Nhiều Tác Giả,VIETNAMBOOK,73.500 ₫,105.000 ₫,5,55, Nhà Xuất Bản Hồng Đức, 14 x 20cm, Bìa mềm,292
Chế Độ Thực Dân Pháp Trên Đất Nam Kỳ - Tập 1 (1859-1954),Lịch Sử Việt Nam,Sách Lịch sử,Nguyễn Đình Tư,Nhà sách Fahasa,152.000 ₫,160.000 ₫,5,18,Công ty phát hành Văn Lang, 14 x 20cm, Bìa mềm,560
Thuật Ngữ Kiến Trúc Truyền Thống Nhà Rường Huế ,Lịch Sử Việt Nam,Sách Lịch sử,"Nguyễn Thị Thúy Vy, Lê Đình Phụng",MaiHaBooks,212.600 ₫,259.000 ₫,5,1, Nhà Xuất Bản Khoa Học Xã Hội,24 x 16 cm, Bìa mềm,304
Lịch Sử Việt Nam Hỏi Và Đáp (Tiếng Anh) - History Of Viet Nam Questions And Answers,Lịch Sử Việt Nam,Sách Lịch sử,Nhiều Tác Giả,Nhà sách Fahasa,475.000 ₫,500.000 ₫,5,2, Nhà Xuất Bản Thế Giới, 14 x 20.5 cm, Bìa mềm,703
Những Cuộc Đàm Phán Lịch Sử Trong Thời Đại Hồ Chí Minh,Lịch Sử Việt Nam,Sách Lịch sử,Lê Trung Kiên - Bùi Văn Tuấn,Tiki Trading,214.200 ₫,315.000 ₫,5,4,Công ty phát hành Nhà sách Lao Động, 19 x 27 cm, Bìa cứng,432
Lịch Sử Các Chế Độ Báo Chí Ở Việt Nam (Tập 2),Lịch Sử Việt Nam,Sách Lịch sử,"Phan Đăng Thanh, Trương Thị Hòa",Tiki Trading,156.000 ₫,195.000 ₫,5,80,Công ty phát hành NXB Tổng Hợp, 16 x 24 cm, Bìa mềm,556
Thánh Chân Công Chúa Lê Chân,Lịch Sử Việt Nam,Sách Lịch sử,"Giang Hà Vị, Vi Linh",VIETNAMBOOK,46.800 ₫,78.000 ₫,4.3,59,Công ty phát hành Công Ty Cổ Phần Tri thức Văn Hóa Sách Việt Nam, 13 x 20.5 cm, Bìa mềm,223
"Phan Văn Khải – Nhà Lãnh Đạo Kỹ Trị, Đổi Mới Và Nhân Hậu (Những Hồi Ức Đặc Biệt)",Lịch Sử Việt Nam,Sách Lịch sử,nhieu tac gia,Tiki Trading,88.500 ₫,148.000 ₫,5,114,Công ty phát hành Alphabooks, 15 x 23 cm, Bìa mềm,266
Chính Sách Giáo Dục Nam Kỳ Cuối Thế Kỷ 19,Lịch Sử Việt Nam,Sách Lịch sử,"Etienne Francois Aymonier, Emile Roucoules",PHAN LỆ & FRIENDS,82.000 ₫,109.000 ₫,4.7,63,Công ty phát hành PHANBOOK,13 x 20.5, Bìa mềm,256
Tên Tự Tên Hiệu,Lịch Sử Việt Nam,Sách Lịch sử,PGS.TS. Trịnh Khắc Mạnh,Tiki Trading,191.000 ₫,259.000 ₫,4.6,66,Công ty phát hành Tri Thức Trẻ Books, 16 x 24 cm, Bìa mềm,840
Hiệp Định Giơnevơ Lịch Sử - Thắng Lợi Vĩ Đại Của Cách Mạng Việt Nam,Lịch Sử Việt Nam,Sách Lịch sử,Quý Lâm,NHÀ SÁCH CHÍNH TRỊ PHÁP LUẬT KIỂM TOÁN TÀI CHÍNH,240.000 ₫,250.000 ₫,5,2,Công ty phát hành Nhà sách Lao Động, 16 x 24 cm, Bìa cứng,392
Rút Quân - Nhìn Lại Những Năm Cuối Cùng Của Mỹ Tại Việt Nam,Lịch Sử Việt Nam,Sách Lịch sử,Gregory A. Daddis,Tiki Trading,193.140 ₫,222.000 ₫,4.5,40, Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật, 16 x 24 cm, Bìa mềm,532
Thượng Kinh Ký Sự,Lịch Sử Việt Nam,Sách Lịch sử,"Lê Hữu Trác, Hải Thượng Lãn Ông",ETS Books,44.850 ₫,69.000 ₫,5,1, Nhà Xuất Bản Hà Nội, 16 x 24 cm, Bìa mềm,184
Việt Nam Phong Tục,Lịch Sử Việt Nam,Sách Lịch sử,Phan Kế Bính,Nhà sách Fahasa,80.750 ₫,95.000 ₫,2,36,Công ty phát hành NXB Văn Học,20 x 14.5, Bìa mềm,415
100 Năm Phi Trường Tân Sơn Nhất,Lịch Sử Việt Nam,Sách Lịch sử,Nguyễn Quốc Việt,Nhà sách Fahasa,118.750 ₫,125.000 ₫,5,12,Công ty phát hành Phương Nam Book, 16 x 24 cm, Bìa mềm,280
Danh Tướng Việt Nam Trong Lịch Sử - Tập 1,Lịch Sử Việt Nam,Sách Lịch sử,Đỗ Đức Hùng,Nhà sách Fahasa,64.780 ₫,79.000 ₫,5,6, nxb van hoc,20.5 x 14, Bìa mềm,188
Chống Xâm Lăng,Lịch Sử Việt Nam,Sách Lịch sử,GS. Trần Văn Giàu,Nhà sách Fahasa,220.400 ₫,255.000 ₫,5,9,Công ty phát hành NXB Tổng Hợp, 16 x 24 cm, Bìa mềm,930
Tìm Hiểu Di Tích Lịch Sử Các Nhà Tù Trong Cuộc Kháng Chiến Chống Pháp Và Mỹ,Lịch Sử Việt Nam,Sách Lịch sử,Hoàng Hoa,Tiki Trading,244.550 ₫,365.000 ₫,5,19,Công ty phát hành Nhà sách Lao Động, 20x28 cm, Bìa mềm,392
Lịch Sử Văn Minh Trung Hoa (Tặng kèm Bookmark PL),Lịch Sử Thế Giới,Sách Lịch sử,Will Durant,The King of Books,120.360 ₫,177.000 ₫,5,7,Công ty phát hành KNBooks, 16 x 24 cm, Bìa mềm,347
Lịch Sử Việt Nam Bằng Tranh 13 - Vua Lê Đại Hành (Tái Bản 2019),Lịch Sử Việt Nam,Sách Lịch sử,"Trần Bạch Đằng, Trần Bạch Đằng,  Lê Văn Năm",Tiki Trading,25.400 ₫,30.000 ₫,4.9,116,Công ty phát hành NXB Trẻ,20 x 14, Bìa mềm,103
Những Thầy Giáo Nổi Tiếng Trong Lịch Sử,Lịch Sử Việt Nam,Sách Lịch sử,Nguyễn Ngọc Thanh,VIETNAMBOOK,78.000 ₫,130.000 ₫,4.5,86,Công ty phát hành Công Ty Cổ Phần Tri thức Văn Hóa Sách Việt Nam, 15 x 23 cm, Bìa mềm,324
Đường An Đan Loan Phạm Gia Thế Phả,Lịch Sử Việt Nam,Sách Lịch sử,"Phạm Đình Hổ, Phạm Đình Hổ",Nhà sách Fahasa,117.800 ₫,155.000 ₫,5,30,Công ty phát hành NXB Văn Học, 16 x 24 cm, Bìa mềm,268
Ông Chúa Đức Huệ,Lịch Sử Thế Giới,Sách Lịch sử,Kwon Bee - Young,Tiki Trading,76.200 ₫,105.000 ₫,3.7,116,Công ty phát hành NXB Phụ Nữ Việt Nam,20 x 14, Bìa mềm,348
Theo Dòng Lịch Sử Việt Nam - Tập 17: Cuộc Kháng Chiến Chống Quân Minh (1418-1428),Lịch Sử Việt Nam,Sách Lịch sử," Nguyễn Đông Hải, Lý Thái Thuận",Nhà sách Fahasa,19.550 ₫,23.000 ₫,4,10,Công ty phát hành NXB Giáo Dục Việt Nam,20 x 14, Bìa mềm,200
Sử Ký Tư Mã Thiên - Nguyễn Hiến Lê (Tặng Bookmark độc đáo),Lịch Sử Thế Giới,Sách Lịch sử,Tư Mã Thiên,The King of Books,138.720 ₫,204.000 ₫,5,8,Công ty phát hành MCBOOKS,20 x 16, Bìa mềm,653
Từ Huấn Lục - Những Ghi Chép Lời Dạy Của Hoàng Thái Hậu Từ Dụ,Lịch Sử Việt Nam,Sách Lịch sử,Dực Tông Hoàng Đế Tự Đức,Nhà sách Fahasa,147.600 ₫,180.000 ₫,5,6, Nhà Xuất Bản Văn Hóa Văn Nghệ, 16 x 24 cm, Bìa mềm,431
Chế Độ Thực Dân Pháp Trên Đất Nam Kỳ - Tập 2 (1859 - 1954),Lịch Sử Việt Nam,Sách Lịch sử,Nguyễn Đình Tư,Nhà sách Fahasa,156.750 ₫,165.000 ₫,5,10,Công ty phát hành Văn Lang, 16 x 24 cm, Bìa mềm,584
Theo Dòng Lịch Sử Việt Nam - Tập 6: Từ Khúc Thừa Dụ Đến Hết Nhà Tiền Lê,Lịch Sử Việt Nam,Sách Lịch sử," Trương Quân, Lý Thái Thuận",Nhà sách Fahasa,21.850 ₫,23.000 ₫,5,7,Công ty phát hành NXB Giáo Dục Việt Nam,14.5 x 20.5 cm, Bìa mềm,100
Những Người Thầy Trong Sử Việt (Tập 2),Lịch Sử Việt Nam,Sách Lịch sử,"Nguyễn Huy Thắng, Nguyễn Như Mai, Nguyễn Quốc Tín",Muki,67.150 ₫,79.000 ₫,5,3,Công ty phát hành Nhà Xuất Bản Kim Đồng, 14.5 x 20.5 cm, Bìa mềm,356
Thế Kỷ Âm Nhạc Việt Nam – Một Thời Đạn Bom,Lịch Sử Việt Nam,Sách Lịch sử,Nguyễn Thụy Kha,VIETNAMBOOK,175.800 ₫,293.000 ₫,4.5,40,Công ty phát hành Công Ty Cổ Phần Tri thức Văn Hóa Sách Việt Nam, 13.5 x 21 cm, Bìa mềm,710
Huyện Hoàng Sa Qua Tư Liệu Và Hồi Ức,Lịch Sử Việt Nam,Sách Lịch sử,"Võ Công Trí, Lưu Anh Rô",VIETNAMBOOK,120.000 ₫,200.000 ₫,5,43,Công ty phát hành Công Ty Cổ Phần Tri thức Văn Hóa Sách Việt Nam, 16 x 24 cm, Bìa mềm,408
Excel Nâng Cao Và Các Ứng Dụng Trong Xây Dựng,Tin Học Văn Phòng,Sách Công Nghệ Thông Tin,Nguyễn Thanh An,Tiki Trading,198.000 ₫,220.000 ₫,4.8,204, Nhà Xuất Bản Xây Dựng, 19 x 27 cm, Bìa mềm,420
Hướng Dẫn Sử Dụng Microsoft Office,Tin Học Văn Phòng,Sách Công Nghệ Thông Tin,"Phạm Quang Huy, Phạm Quang Huấn",NHBook,113.600 ₫,142.000 ₫,4.7,94, Nhà Xuất Bản Thanh Niên, 16 x 24 cm, Bìa mềm,780
Revit Toàn Tập (Lý Thuyết-Thực Hành),Lập Trình,Sách Công Nghệ Thông Tin,"Phạm Quang Huy, Trần Tường Thụy",Nhà sách Fahasa,166.250 ₫,175.000 ₫,4.9,27, Nhà Xuất Bản Thanh Niên, 16 x 24 cm, Bìa mềm,488
Lập Trình Với C#,Lập Trình,Sách Công Nghệ Thông Tin,Nhiều Tác Giả,NHBook,100.000 ₫,125.000 ₫,4.9,49, Nhà Xuất Bản Thanh Niên, 16 x 24 cm, Bìa mềm,392
Hướng Dẫn Sử Dụng Microsoft Office - Tự Học Nhanh Word-Excel - Dùng Cho Các Phiên Bản 2021-2019-2016,Tin Học Văn Phòng,Sách Công Nghệ Thông Tin,Phạm Quang Hiển,Nhà sách Fahasa,146.400 ₫,188.000 ₫,5,20, Nhà Xuất Bản Thanh Niên, 16 x 24 cm, Bìa mềm,447
Stem Với Arduino.Hướng Dẫn Sử Dụng Arduino,Thiết Kế - Đồ Họa,Sách Công Nghệ Thông Tin,Nhiều Tác Giả,Nhà sách Fahasa,125.300 ₫,168.000 ₫,4.8,20, Nhà Xuất Bản Thanh Niên, 16 x 24 cm, Bìa mềm,464
Tự Học Nhanh Windows XP,Tin Học Văn Phòng,Sách Công Nghệ Thông Tin,WaterPC,Tiki Trading,24.900 ₫,32.000 ₫,5,92,Công ty phát hành Đinh Tị, 13 x 20.5cm, Bìa mềm,208
Giáo Trình Điện Tử-Transistor Và Ứng Dụng (Tính Toán - Thiết Kế -Ứng Dụng),Thiết Kế - Đồ Họa,Sách Công Nghệ Thông Tin,Lê Hoàng Minh,NHBook,128.000 ₫,160.000 ₫,5,5, Nhà Xuất Bản Thanh Niên, 16 x 24 cm, Bìa mềm,416
Sách Coding 4 Lập trình với Scratch 3 (Dành cho học sinh lớp 4),Lập Trình,Sách Công Nghệ Thông Tin,Nguyễn Hữu Hưng (chủ biên),VIETSTEM,159.600 ₫,168.000 ₫,4.9,62, Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,, Bìa mềm,140
Thiết Kế Với Solidworks: Lý Thuyết-Thực Hành,Thiết Kế - Đồ Họa,Sách Công Nghệ Thông Tin,Phạm Quang Huy,NHBook,113.600 ₫,142.000 ₫,5,5, Nhà Xuất Bản Thanh Niên, 16 x 24 cm, Bìa mềm,384
Trật Nhịp,Tin Học Văn Phòng,Sách Công Nghệ Thông Tin,Lương Anh Đan,Tiki Trading,79.100 ₫,99.000 ₫,5,3, Nhà Xuất Bản Lao Động, 14x20.5cm, Bìa mềm,224
Excel Dành Cho Người Bắt Đầu,Tin Học Văn Phòng,Sách Công Nghệ Thông Tin,"Phạm Quang Hiển, Trần Tường Thụy",Nhà sách Fahasa,134.800 ₫,156.000 ₫,4.8,48, Nhà Xuất Bản Thanh Niên, 16 x 24 cm, Bìa mềm,312
Ứng Dụng Casio Fx - 580Vn X Đối Với Các Môn THPT Lý - Hóa - Sinh,Tin Học Văn Phòng,Sách Công Nghệ Thông Tin,Bitex,Nhà sách Fahasa,117.600 ₫,120.000 ₫,4.8,181, Nhà Xuất Bản Đại Học Sư Phạm,17 x 24 cm, Bìa mềm,226
Lập Trình Windows Form Và Web Form Với C#,Lập Trình,Sách Công Nghệ Thông Tin,"Phạm Quang Hiển, Nguyễn Tất Bảo Thiện",Nhà sách Fahasa,129.600 ₫,150.000 ₫,4.7,35, Nhà Xuất Bản Thanh Niên, 16 x 24 cm, Bìa mềm,432
Hello World- Làm Người Trong Kỷ Nguyên Máy Móc,Lập Trình,Sách Công Nghệ Thông Tin,Hannah Fry,Tiki Trading,96.850 ₫,149.000 ₫,4.8,131, Nhà Xuất Bản Dân Trí, 14 x 20.5 cm, Bìa mềm,368
Sách Lập trình ứng dụng di động với App Inventor,Lập Trình,Sách Công Nghệ Thông Tin,Nguyễn Hữu Hưng (chủ biên),VIETSTEM,237.500 ₫,250.000 ₫,4.9,101, Nhà Xuất Bản Đại Học Quốc Gia Hà Nội, 14 x 20.5 cm, Bìa mềm,238
Lập Trình VBA Cho MICROSOFT OFFICE - Dành Cho Các Phiên Bản 2021 -2019 - 2016 Thực Hành Office Với Các Hướng Dẫn Từng Bước ( Tặng Kèm Sổ Tay),Tin Học Văn Phòng,Sách Công Nghệ Thông Tin,"Phạm Quang Hiển, Phạm Quang Hiển - Trần Tường Thụy,  Phạm Quang Hiển",NHBook,149.240 ₫,182.000 ₫,5,2, Nhà Xuất Bản Thanh Niên, 14 x 20.5 cm, Bìa mềm,432
Thiết Kế Với Solidworks: Lý Thuyết-Thực Hành,Thiết Kế - Đồ Họa,Sách Công Nghệ Thông Tin,Phạm Quang Huy,NHBook,113.600 ₫,142.000 ₫,5,5, Nhà Xuất Bản Thanh Niên, 16 x 24 cm, Bìa mềm,384
Lập Trình Cơ Bản- Tự Học Python Bằng Hình Ảnh( Tặng kèm sổ tay),Tin Học Văn Phòng,Sách Công Nghệ Thông Tin,"Nguyễn Tất Bảo Thiện,  Nguyễn Quốc Huy,  Nguyễn Khắc Chiến",NHBook,145.600 ₫,182.000 ₫,5,5, Nhà Xuất Bản Thanh Niên, 16 x 24 cm, Bìa mềm,432
"Giáo Trình Coreldraw X7, X8, X9 Và 2020",Thiết Kế - Đồ Họa,Sách Công Nghệ Thông Tin,"Phạm Quang Hiển, Phạm Quang Huy",NHBook,118.400 ₫,148.000 ₫,4.9,38, Nhà Xuất Bản Thanh Niên, 16 x 24 cm, Bìa mềm,384
Hacker Lược Sử,Lập Trình,Sách Công Nghệ Thông Tin,"Steven Levy, William L. Simon",Sống Official,239.000 ₫,299.000 ₫,5,7, Nhà Xuất Bản Công Thương, 16 x 24 cm, Bìa mềm,640
Lập Trình Và Giám Sát Mạng Truyền Thông Công Nghiệp Scada,Tin Học Văn Phòng,Sách Công Nghệ Thông Tin,"Nhiều Tác Giả, Nhiều Tác Giả, Nhiều tác giả, Nhiều Tác Giả , Nhiều Tác giả",Nhà sách Fahasa,120.000 ₫,150.000 ₫,4.6,67,Công ty phát hành NXB Thanh Niên, 16 x 24 cm, Bìa mềm,440
Tự Học Nhanh Word 2007,Tin Học Văn Phòng,Sách Công Nghệ Thông Tin,Hà Thành - Trí Việt,Nhà sách Fahasa,41.800 ₫,44.000 ₫,5,3,Công ty phát hành Trí Việt, 14.5 x 20.5 cm, Bìa mềm,234
"Công Cụ Hỗ Trợ Dạy Học Online - Kiểm Tra, Đánh Giá Với Quizmaker - Dạy Học Và Hội Thảo Từ Xa Với Zoom Và Google Classroom",Tin Học Văn Phòng,Sách Công Nghệ Thông Tin,"Nguyễn Văn Thạo, Pham Quang Huy",NHBook,123.200 ₫,154.000 ₫,5,3, Nhà Xuất Bản Thanh Niên, 16 x 24 cm, Bìa mềm,368
Sách Giới Thiệu Phần Mềm Tự Do,Lập Trình,Sách Công Nghệ Thông Tin,Nhiều Tác Giả,PHƯƠNG NAM BOOK,66.000 ₫,72.000 ₫,5,2, Nhà Xuất Bản Thông Tin Và Truyền Thông, 16 x 24 cm, Bìa mềm,209
Sách - Khổng Tử - Nguyễn Hiến Lê ( Tuyển Tập Bách Gia Tranh Minh),Sách Danh Nhân,Sách Văn Hóa - Địa Lý - Du Lịch,Nguyễn Hiến Lê,SusuFamily,98.000 ₫,139.000 ₫,5,19, Nhà Xuất Bản Hồng Đức, 16 x 24 cm, Bìa mềm,268
