price, origin,condition,carType,km,carColor,interiorColor,carDoor,carSeat,gear,wheelDrive,carMaker,yearsManufacturing,capacity,carEngine
2399.0,Nhập khẩu,Xe mới,SUV,0,Trắng,Đen,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Ford,2022,2.3,Xăng
4500.0,Nhập khẩu,Xe đã dùng,SUV,9800,Trắng,Nâu,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Maserati,2017,3.0,Xăng
1685.0,Lắp ráp trong nước,Xe đã dùng,SUV,36000,Đen,Nâu,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Mercedes,2018,2.0,Xăng
820.0,Nhập khẩu,Xe mới,SUV,0,Xanh,Kem,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,1.8,Xăng
3950.0,Nhập khẩu,Xe đã dùng,SUV,50000,Đen,Kem,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Mercedes,2019,3.0,Xăng
799.0,Nhập khẩu,Xe đã dùng,SUV,0,Trắng,Ghi,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",LandRover,2008,4.2,Xăng
495.0,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Bạc,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2019,1.5,Xăng
1095.0,Nhập khẩu,Xe đã dùng,SUV,130000,Cát,Đen,5,7.0,Số tự động,"4WD,Dẫn động 4 bánh",Toyota,2012,2.7,Xăng
740.0,Lắp ráp trong nước,Xe đã dùng,Sedan,22379,Trắng,Hồng,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",VinFast,2020,2.0,Xăng
550.0,Lắp ráp trong nước,Xe đã dùng,Sedan,100000,Ghi,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2013,1.8,Xăng
1180.0,Nhập khẩu,Xe đã dùng,SUV,0,Đen,Đen,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Lexus,2011,3.5,Xăng
235.0,Lắp ráp trong nước,Xe đã dùng,Van/Minivan,170000,Trắng,Ghi,4,16.0,Số tay,"RFD,Dẫn động cầu sau",Toyota,2007,2.5,Dầu
590.0,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Đen,Kem,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2011,1.8,Xăng
292.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,62000,Trắng,Kem,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2016,1.25,Xăng
420.0,Lắp ráp trong nước,Xe đã dùng,Crossover,10000,Bạc,Màu khác,5,8.0,Số tay,"RFD,Dẫn động cầu sau",Toyota,2016,2.0,Xăng
2380.0,Lắp ráp trong nước,Xe đã dùng,Sedan,11000,Đen,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2018,2.0,Hybrid
440.0,Lắp ráp trong nước,Xe đã dùng,Sedan,1600,Trắng,Ghi,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2021,1.4,Xăng
860.0,Nhập khẩu,Xe đã dùng,SUV,95000,Trắng,Đen,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",LandRover,2011,2.0,Xăng
574.0,Lắp ráp trong nước,Xe mới,Sedan,0,Đỏ,Nâu,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Honda,2021,1.5,Xăng
2375.0,Nhập khẩu,Xe đã dùng,Sedan,19000,Đỏ,Nâu,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Lexus,2019,2.5,Xăng
342.0,Lắp ráp trong nước,Xe mới,Hatchback,0,Trắng,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",VinFast,2022,1.4,Xăng
1540.0,Lắp ráp trong nước,Xe đã dùng,Sedan,15000,Đỏ,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2020,2.0,Xăng
865.0,Lắp ráp trong nước,Xe đã dùng,Crossover,900,Đồng,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Peugeot,2022,1.2,Xăng
1600.0,Lắp ráp trong nước,Xe đã dùng,Sedan,40000,Đen,Kem,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2017,2.0,Xăng
615.0,Nhập khẩu,Xe đã dùng,Sedan,130000,Đen,Kem,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",BMW,2012,2.0,Xăng
685.0,Lắp ráp trong nước,Xe đã dùng,Sedan,38000,Trắng,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2019,1.5,Xăng
518.0,Lắp ráp trong nước,Xe đã dùng,Sedan,23000,Trắng,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2020,1.5,Xăng
2129.0,Lắp ráp trong nước,Xe mới,SUV,0,Trắng,Kem,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Mercedes,2022,2.0,Xăng
390.0,Lắp ráp trong nước,Xe đã dùng,SUV,90000,Bạc,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Honda,2010,2.4,Xăng
1058.0,Lắp ráp trong nước,Xe mới,SUV,0,Đen,Đen,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Honda,2022,1.5,Xăng
1720.0,Lắp ráp trong nước,Xe đã dùng,SUV,16000,Trắng,Kem,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Mercedes,2019,2.0,Xăng
819.0,Lắp ráp trong nước,Xe đã dùng,Crossover,0,Đỏ,Kem,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2021,2.0,Xăng
2350.0,Nhập khẩu,Xe đã dùng,SUV,90000,Đen,Đen,5,8.0,Số tự động,"AWD,4 bánh toàn thời gian",Toyota,2014,4.6,Xăng
1280.0,Nhập khẩu,Xe đã dùng,SUV,50000,Đen,Kem,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Ford,2016,2.3,Xăng
685.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,17000,Vàng,Ghi,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Ford,2019,2.2,Dầu
182.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,13000,Xanh,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2010,1.1,Xăng
320.0,Lắp ráp trong nước,Xe đã dùng,Sedan,90000,Bạc,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2011,1.5,Xăng
195.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,86000,Đỏ,Ghi,5,5.0,Số tay,"FWD,Dẫn động cầu trước",Chevrolet,2017,1.2,Xăng
7300.0,Nhập khẩu,Xe đã dùng,SUV,70000,Đen,Đen,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Mercedes,2014,5.5,Xăng
768.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,12000,Trắng,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Ford,2021,2.2,Dầu
585.0,Lắp ráp trong nước,Xe đã dùng,Crossover,0,Đen,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2019,2.0,Xăng
350.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,25000,Cát,Nhiều màu,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2019,1.25,Xăng
478.0,Lắp ráp trong nước,Xe mới,Sedan,0,Cát,Đen,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Toyota,2022,1.5,Xăng
3500.0,Nhập khẩu,Xe đã dùng,Sedan,28000,Đen,Nâu,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Jaguar,2016,3.0,Xăng
2199.0,Nhập khẩu,Xe đã dùng,SUV,6000,Xám,Nâu,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Volvo,2021,2.0,Xăng
3255.0,Nhập khẩu,Xe mới,SUV,0,Đỏ,Đen,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",LandRover,2021,2.0,Xăng
642.0,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Trắng,Đen,4,5.0,Số tay,"RFD,Dẫn động cầu sau",Ford,2022,2.2,Dầu
580.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,65000,Bạc,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Ford,2016,2.2,Dầu
699.0,Lắp ráp trong nước,Xe mới,Crossover,0,Đỏ,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2022,1.4,Xăng
1238.0,Nhập khẩu,Xe đã dùng,SUV,56000,Trắng,Đen,5,7.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2019,2.0,Dầu
730.0,Nhập khẩu,Xe mới,SUV,0,Trắng,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,1.8,Xăng
538.0,Nhập khẩu,Xe đã dùng,Hatchback,41500,Trắng,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2017,1.5,Xăng
112.0,Nhập khẩu,Xe đã dùng,SUV,0,Bạc,Đen,5,7.0,Số tay,"4WD,Dẫn động 4 bánh",Ssangyong,2002,2.3,Xăng
859.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,21000,Xám,Nhiều màu,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2017,3.2,Dầu
410.0,Lắp ráp trong nước,Xe đã dùng,Crossover,90000,Cát,Ghi,5,8.0,Số tay,"RFD,Dẫn động cầu sau",Toyota,2016,2.0,Xăng
589.0,Lắp ráp trong nước,Xe đã dùng,SUV,20000,Đỏ,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Ford,2020,1.5,Xăng
525.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,100000,Trắng,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Ford,2014,2.2,Dầu
250.0,Nhập khẩu,Xe đã dùng,Hatchback,0,Đỏ,Ghi,5,5.0,Số tay,"FWD,Dẫn động cầu trước",Nissan,2014,1.3,Xăng
680.0,Lắp ráp trong nước,Xe đã dùng,Sedan,4000,Trắng,Nhiều màu,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2021,2.0,Xăng
1639.0,Lắp ráp trong nước,Xe đã dùng,Sedan,40000,Trắng,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2019,2.0,Xăng
619.0,Lắp ráp trong nước,Xe đã dùng,Sedan,960,Vàng,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,1.5,Xăng
520.0,Lắp ráp trong nước,Xe đã dùng,Sedan,58000,Đỏ,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2017,2.0,Xăng
579.0,Lắp ráp trong nước,Xe đã dùng,Sedan,54000,Trắng,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2016,2.0,Xăng
890.0,Lắp ráp trong nước,Xe đã dùng,SUV,50000,Đỏ,Kem,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2019,2.5,Xăng
1370.0,Lắp ráp trong nước,Xe đã dùng,Sedan,43000,Trắng,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2017,2.0,Xăng
899.0,Nhập khẩu,Xe mới,SUV,0,Xanh,Đen,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Subaru,2022,2.0,Xăng
705.0,Lắp ráp trong nước,Xe đã dùng,Sedan,68000,Đen,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2013,2.5,Xăng
1820.0,Nhập khẩu,Xe đã dùng,SUV,30000,Đỏ,Đen,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Ford,2018,2.3,Xăng
1170.0,Nhập khẩu,Xe đã dùng,Van/Minivan,70000,Đỏ,Kem,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2010,3.5,Xăng
980.0,Nhập khẩu,Xe đã dùng,SUV,0,Xanh,Kem,5,7.0,Số tay,"4WD,Dẫn động 4 bánh",Mitsubishi,2019,2.6,Xăng
1320.0,Nhập khẩu,Xe mới,SUV,0,Đỏ,Đen,5,7.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2022,2.0,Dầu
540.0,Lắp ráp trong nước,Xe đã dùng,SUV,25000,Xanh,Đen,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2019,2.0,Xăng
435.0,Nhập khẩu,Xe đã dùng,Sedan,83000,Đen,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2007,3.5,Xăng
630.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,58000,Trắng,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Ford,2018,2.2,Dầu
937.0,Lắp ráp trong nước,Xe mới,Bán tải / Pickup,0,Cam,Đen,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2022,2.0,Dầu
662.0,Lắp ráp trong nước,Xe mới,Bán tải / Pickup,0,Xám,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Ford,2022,2.2,Dầu
4699.0,Lắp ráp trong nước,Xe đã dùng,Sedan,50,Trắng,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2020,3.0,Xăng
890.0,Lắp ráp trong nước,Xe đã dùng,Sedan,48000,Đen,Kem,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2015,2.0,Xăng
515.0,Nhập khẩu,Xe đã dùng,Hatchback,50000,Trắng,Nhiều màu,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2017,1.5,Xăng
99.0,Nhập khẩu,Xe đã dùng,Sedan,0,Trắng,Xám,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Mazda,1995,1.6,Xăng
389.0,Lắp ráp trong nước,Xe đã dùng,Sedan,81000,Bạc,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2008,2.4,Xăng
2690.0,Nhập khẩu,Xe mới,SUV,0,Đen,Nâu,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Mercedes,2022,2.0,Xăng
285.0,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,Xám,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Hyundai,2015,1.6,Xăng
662.0,Lắp ráp trong nước,Xe mới,Bán tải / Pickup,0,Trắng,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Ford,2022,2.2,Dầu
808.0,Nhập khẩu,Xe đã dùng,Crossover,800,Trắng,Đỏ,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",MG,2021,1.5,Xăng
469.0,Lắp ráp trong nước,Xe đã dùng,SUV,72000,Xám,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Honda,2012,2.4,Xăng
375.0,Nhập khẩu,Xe đã dùng,Hatchback,90000,Đỏ,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2013,1.5,Xăng
505.0,Lắp ráp trong nước,Xe đã dùng,Sedan,10000,Đen,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2020,1.5,Xăng
907.0,Lắp ráp trong nước,Xe mới,Bán tải / Pickup,0,Trắng,Đen,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2022,2.0,Dầu
746.0,Nhập khẩu,Xe mới,SUV,0,Đen,Nâu,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,1.8,Xăng
588.0,Lắp ráp trong nước,Xe đã dùng,Crossover,30000,Trắng,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2019,2.0,Xăng
338.0,Lắp ráp trong nước,Xe đã dùng,Sedan,98000,Trắng,Kem,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Ford,2012,2.0,Xăng
305.0,Lắp ráp trong nước,Xe đã dùng,Sedan,76000,Đen,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Chevrolet,2018,1.4,Xăng
639.0,Nhập khẩu,Xe đã dùng,Sedan,85000,Đen,Kem,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Lexus,2007,3.5,Xăng
425.0,Lắp ráp trong nước,Xe đã dùng,Sedan,65000,Cát,Kem,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Toyota,2018,1.5,Xăng
348.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,40000,Trắng,Kem,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2018,1.25,Xăng
160.0,Lắp ráp trong nước,Xe đã dùng,SUV,150000,Xanh,Nhiều màu,5,8.0,Số tay,"RFD,Dẫn động cầu sau",Toyota,2004,1.8,Xăng
615.0,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Trắng,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Isuzu,2022,1.9,Dầu
909.0,Lắp ráp trong nước,Xe mới,SUV,0,Đỏ,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2021,2.0,Xăng
530.0,Nhập khẩu,Xe đã dùng,Van/Minivan,10000,Bạc,Đen,4,3.0,Số tự động,"RFD,Dẫn động cầu sau",Hyundai,2013,2.5,Dầu
600.0,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Đen,Nâu,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mitsubishi,2022,2.4,Dầu
3580.0,Nhập khẩu,Xe đã dùng,SUV,104000,Đen,Kem,5,8.0,Số tự động,"AWD,4 bánh toàn thời gian",Toyota,2016,4.6,Xăng
3295.0,Nhập khẩu,Xe đã dùng,SUV,50000,Trắng,Nâu,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Lexus,2017,3.5,Xăng
818.0,Lắp ráp trong nước,Xe đã dùng,Sedan,23000,Xám,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2020,2.0,Xăng
1150.0,Lắp ráp trong nước,Xe đã dùng,Sedan,30000,Xanh,Kem,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2019,1.5,Xăng
469.0,Nhập khẩu,Xe mới,Sedan,0,Trắng,Đen,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Nissan,2022,1.0,Xăng
550.0,Nhập khẩu,Xe đã dùng,Sedan,97000,Đen,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2009,2.5,Xăng
430.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,0,Đen,Nhiều màu,4,5.0,Số tay,"RFD,Dẫn động cầu sau",Chevrolet,2017,2.5,Dầu
430.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,13000,Trắng,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2021,1.25,Xăng
720.0,Nhập khẩu,Xe mới,SUV,0,Trắng,Nhiều màu,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,1.8,Xăng
928.0,Lắp ráp trong nước,Xe đã dùng,Crossover,0,Trắng,Kem,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2019,2.0,Dầu
385.0,Lắp ráp trong nước,Xe đã dùng,Sedan,72000,Trắng,Ghi,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Kia,2016,1.6,Xăng
492.0,Lắp ráp trong nước,Xe mới,Crossover,0,Đen,Đen,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Kia,2022,1.5,Xăng
2366.0,Nhập khẩu,Xe mới,SUV,0,Trắng,Màu khác,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Ford,2022,2.3,Xăng
950.0,Lắp ráp trong nước,Xe mới,SUV,0,Trắng,Đen,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Mitsubishi,2021,2.0,Xăng
899.0,Nhập khẩu,Xe mới,SUV,0,Bạc,Kem,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Subaru,2020,2.0,Xăng
526.0,Lắp ráp trong nước,Xe mới,Sedan,0,Đỏ,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2022,1.5,Xăng
1690.0,Nhập khẩu,Xe đã dùng,SUV,3700,Đen,Đen,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Volkswagen,2020,2.0,Xăng
937.0,Lắp ráp trong nước,Xe mới,Bán tải / Pickup,0,Trắng,Đen,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2022,2.0,Dầu
880.0,Nhập khẩu,Xe mới,SUV,0,Nâu,Màu khác,5,7.0,Số tự động,"RFD,Dẫn động cầu sau",Isuzu,2020,1.9,Dầu
539.0,Lắp ráp trong nước,Xe đã dùng,Sedan,69000,Đen,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2015,2.0,Xăng
888.0,Nhập khẩu,Xe đã dùng,SUV,96000,Bạc,Nâu,5,8.0,Số tay,"RFD,Dẫn động cầu sau",Toyota,2017,2.4,Dầu
2530.0,Lắp ráp trong nước,Xe đã dùng,Sedan,13000,Trắng,Nâu,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2020,2.0,Xăng
580.0,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Xanh,Màu khác,4,5.0,Số tay,"RFD,Dẫn động cầu sau",Isuzu,2021,1.9,Dầu
498.0,Lắp ráp trong nước,Xe đã dùng,Sedan,70000,Trắng,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2016,1.5,Xăng
920.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,40000,Vàng,Ghi,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2019,2.0,Dầu
710.0,Lắp ráp trong nước,Xe đã dùng,Sedan,7000,Trắng,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2021,2.0,Xăng
3320.0,Nhập khẩu,Xe đã dùng,SUV,10000,Đen,Nâu,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Lexus,2021,2.0,Xăng
318.0,Nhập khẩu,Xe đã dùng,Hatchback,0,Bạc,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2011,1.6,Xăng
535.0,Nhập khẩu,Xe đã dùng,SUV,135322,Bạc,Đen,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Hyundai,2009,2.0,Dầu
544.0,Lắp ráp trong nước,Xe mới,Sedan,0,Trắng,Xám,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Honda,2022,1.5,Xăng
1790.0,Lắp ráp trong nước,Xe đã dùng,Sedan,31000,Trắng,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2019,2.0,Xăng
3240.0,Nhập khẩu,Xe mới,SUV,0,Trắng,Đen,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Lexus,2021,2.0,Xăng
438.0,Lắp ráp trong nước,Xe đã dùng,Sedan,120000,Đen,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2010,2.4,Xăng
656.0,Lắp ráp trong nước,Xe đã dùng,Sedan,20000,Đỏ,Nâu,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2021,1.5,Xăng
920.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,20000,Đen,Đen,4,5.0,Số tự động,"4WD,Dẫn động 4 bánh",Ford,2021,2.0,Dầu
2020.0,Nhập khẩu,Xe đã dùng,SUV,60000,Đen,Đen,5,7.0,Số tự động,"4WD,Dẫn động 4 bánh",Toyota,2017,2.7,Xăng
175.0,Lắp ráp trong nước,Xe đã dùng,Sedan,12000,Bạc,Đen,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mercedes,2003,1.8,Xăng
1188.0,Lắp ráp trong nước,Xe mới,Van/Minivan,0,Trắng,Nhiều màu,4,10.0,Số tay,"RFD,Dẫn động cầu sau",Ford,2022,2.2,Dầu
949.0,Nhập khẩu,Xe đã dùng,SUV,36000,Đen,Nâu,5,7.0,Số tự động,"FWD,Dẫn động cầu trước",Honda,2019,1.5,Xăng
1140.0,Nhập khẩu,Xe đã dùng,Sedan,70000,Trắng,Kem,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",BMW,2015,2.0,Xăng
165.0,Lắp ráp trong nước,Xe đã dùng,SUV,93000,Vàng,Đen,5,8.0,Số tay,"RFD,Dẫn động cầu sau",Suzuki,2006,1.6,Xăng
480.0,Lắp ráp trong nước,Xe đã dùng,SUV,0,Bạc,Đen,5,8.0,Số tự động,"4WD,Dẫn động 4 bánh",Toyota,2013,2.7,Xăng
750.0,Lắp ráp trong nước,Xe đã dùng,Sedan,20000,Trắng,Nâu,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",VinFast,2021,2.0,Xăng
2280.0,Nhập khẩu,Xe đã dùng,SUV,30000,Trắng,Kem,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Lexus,2018,2.0,Xăng
388.0,Nhập khẩu,Xe đã dùng,Sedan,57000,Trắng,Kem,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2016,1.4,Xăng
691.0,Lắp ráp trong nước,Xe mới,Hatchback,0,Xanh,Kem,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2021,1.5,Xăng
755.0,Nhập khẩu,Xe đã dùng,SUV,14000,Đen,Vàng,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Baic,2021,1.5,Xăng
2540.0,Lắp ráp trong nước,Xe đã dùng,SUV,30,Đỏ,Kem,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Mercedes,2021,2.0,Xăng
345.0,Lắp ráp trong nước,Xe đã dùng,Hatchback,34000,Trắng,Kem,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Kia,2018,1.25,Xăng
855.0,Nhập khẩu,Xe đã dùng,SUV,13000,Đỏ,Đỏ,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2020,1.8,Xăng
5900.0,Nhập khẩu,Xe đã dùng,SUV,11000,Trắng,Nhiều màu,5,7.0,Số tự động,"AWD,4 bánh toàn thời gian",Mercedes,2020,3.0,Xăng
845.0,Lắp ráp trong nước,Xe đã dùng,Sedan,38000,Đen,Đen,4,5.0,Số tự động,"FWD,Dẫn động cầu trước",Toyota,2016,2.5,Xăng
468.0,Lắp ráp trong nước,Xe đã dùng,Sedan,14000,Đỏ,Ghi,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Hyundai,2021,1.4,Xăng
509.0,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,50000,Bạc,Ghi,4,5.0,Số tự động,"RFD,Dẫn động cầu sau",Mitsubishi,2017,2.5,Dầu
293.0,Lắp ráp trong nước,Xe mới,Van/Minivan,0,Trắng,Kem,5,2.0,Số tay,"RFD,Dẫn động cầu sau",Suzuki,2022,1.0,Xăng
3550.0,Nhập khẩu,Xe đã dùng,SUV,0,Vàng,Nâu,5,5.0,Số tự động,"AWD,4 bánh toàn thời gian",Lexus,2021,2.0,Xăng
500.0,Lắp ráp trong nước,Xe mới,Truck,0,Trắng,Đen,2,3.0,Số tay,"RFD,Dẫn động cầu sau",Isuzu,2021,1.5,Dầu
418.0,Lắp ráp trong nước,Xe đã dùng,Sedan,63000,Đen,Kem,4,5.0,Số tay,"FWD,Dẫn động cầu trước",Hyundai,2019,1.4,Xăng
839.0,Lắp ráp trong nước,Xe mới,SUV,0,Xám,Đen,5,5.0,Số tự động,"FWD,Dẫn động cầu trước",Mazda,2022,2.0,Xăng
